Customer Country,Customer State,Customer City,Customer Street,Latitude,Longitude
EE. UU.,CA,Hanford,6815 Fallen Field,36.3135109,-119.5796738
Puerto Rico,PR,Caguas,7494 Amber Extension,18.21550179,-66.37050629
Puerto Rico,PR,Caguas,7801 Lost Key,18.28596687,-66.37063599
EE. UU.,MA,Dorchester Center,866 Burning Street,42.32117081,-71.05672455
Puerto Rico,PR,Caguas,7536 Jagged Elk Grove,18.22610664,-66.37057495
EE. UU.,NJ,North Bergen,3178 Round Front,40.77748871,-74.034935
EE. UU.,IL,Chicago,355 Wishing Rise Ledge,41.88358307,-88.19963074
EE. UU.,CA,Oceanside,7509 Noble Gate,33.1927948,-117.3563385
EE. UU.,NM,Las Cruces,8161 Crystal Towers,32.31484985,-106.7903061
Puerto Rico,PR,Caguas,6797 Quiet Mountain Rise,18.25893021,-66.37052155
EE. UU.,NY,Brooklyn,6724 High Chase,40.70238113,-73.91977692
EE. UU.,CA,Los Angeles,6814 Golden Pike,33.98547363,-118.3382416
EE. UU.,CT,Milford,3240 Indian Treasure Beach,43.62760162,-84.19350433
EE. UU.,VA,Richmond,8284 Pleasant Pine Villas,37.63429642,-77.43032074
Puerto Rico,PR,Caguas,3977 Broad Freeway,18.25895882,-66.37057495
EE. UU.,MI,Detroit,8927 Merry Elk Centre,42.43819809,-83.17873383
EE. UU.,WA,Lynnwood,3888 Rustic Line,47.84322357,-122.2460785
EE. UU.,TX,Fort Worth,8477 Middle Court,32.73230743,-97.47290802
EE. UU.,CA,Los Angeles,3538 Umber Robin Manor,33.93173981,-118.4061966
EE. UU.,TX,Austin,67 Cotton Mountain Terrace,30.20363426,-97.7858963
Puerto Rico,PR,Caguas,8231 Thunder Walk,18.23308373,-66.3706131
Puerto Rico,PR,Vega Baja,3719 Burning Edge,18.44484711,-66.38641357
EE. UU.,AZ,Peoria,3412 Indian Timber Field,33.57873154,-112.266098
EE. UU.,AZ,Phoenix,1453 Grand Rabbit Park,33.60445786,-111.9907379
EE. UU.,TX,San Antonio,8396 High Corners,29.52001,-98.63741303
EE. UU.,MO,Columbia,6797 Quiet Mountain Rise,38.8861618,-92.44302368
EE. UU.,PA,Lancaster,378 Hidden View,40.0741272,-76.35184479
EE. UU.,CA,Oxnard,3453 Thunder Robin Pines,34.25106049,-119.1718369
EE. UU.,PA,Philadelphia,7236 Cotton Cove,39.95856094,-75.21888733
Puerto Rico,PR,Caguas,8606 Tawny Fox Plaza,18.22014237,-66.37050629
Puerto Rico,PR,Caguas,6298 Foggy Pony Village,18.2256279,-66.04554749
EE. UU.,CA,San Diego,7802 Green Willow Extension,32.75856018,-117.0881882
EE. UU.,GA,Lilburn,3644 Dewy Lake Subdivision,33.90219879,-84.15373993
EE. UU.,CA,Moreno Valley,4545 Dewy Apple Concession,33.94717026,-117.253624
EE. UU.,NY,Bronx,4171 Colonial Lagoon Close,40.84625626,-73.84725189
EE. UU.,CA,Los Angeles,197 Quaking Trail,33.98764038,-118.2705536
EE. UU.,CA,Oceanside,4047 Cozy Falls,33.2044487,-117.2939682
EE. UU.,RI,Woonsocket,6332 Round Range,42.00220108,-71.51410675
EE. UU.,CA,Carmichael,7723 Lazy Mount,38.61899185,-121.3215637
Puerto Rico,PR,Caguas,8808 Indian Autoroute,18.23706245,-66.37052918
EE. UU.,NY,Brooklyn,9406 Middle Cider Crest,40.60237885,-73.95497131
EE. UU.,TX,El Paso,4477 Quaking Court,31.74350929,-106.3041382
EE. UU.,NJ,Toms River,6077 Pleasant Cloud Maze,39.95728302,-74.19393158
EE. UU.,PA,Irwin,1723 Tawny Via,33.93185043,-117.9664383
EE. UU.,GA,Lawrenceville,8830 Lost View Circle,33.94185257,-84.08663178
Puerto Rico,PR,Caguas,847 Dewy Berry Acres,18.20887756,-66.37055206
EE. UU.,FL,Winter Park,4948 Stony Close,28.60344505,-81.31519318
Puerto Rico,PR,Caguas,6197 Sunny Cove,18.29533196,-66.3705368
Puerto Rico,PR,Caguas,6379 Lazy Arbor,18.29329681,-66.37055206
EE. UU.,OH,Cleveland,8627 Velvet Walk,41.51570129,-81.57466888
Puerto Rico,PR,Caguas,3450 Round Gate Close,18.2220211,-66.37058258
EE. UU.,CA,Long Beach,9293 Tawny Terrace,33.78245163,-118.1922455
EE. UU.,AZ,Tucson,8342 Grand Village,32.14290619,-111.1434402
EE. UU.,GA,Marietta,9602 Shady Oak Bay,34.03212357,-84.51288605
Puerto Rico,PR,Caguas,4280 Lost Pony Wood,18.26247215,-66.37052155
EE. UU.,LA,Marrero,5193 Middle Robin Valley,29.81035423,-90.11200714
Puerto Rico,PR,Caguas,3504 Sunny Embers Way,18.27036858,-66.37057495
EE. UU.,NC,Raleigh,2442 Tawny Loop,35.81158447,-78.5983429
EE. UU.,CA,Tracy,6075 Shady Farms,33.20634842,-117.23069
EE. UU.,NY,Bronx,1980 Wishing Vale,40.83197784,-73.85721588
Puerto Rico,PR,Caguas,1513 Thunder Boulevard,18.2169075,-66.37062836
EE. UU.,CA,Costa Mesa,6575 Little Boulevard,33.67670822,-117.9219055
Puerto Rico,PR,Caguas,3866 Cotton Quail Circuit,18.26676369,-66.37055969
EE. UU.,FL,Opa Locka,8248 Clear Glade,25.94878006,-80.28707886
EE. UU.,MD,Baltimore,2409 Burning Boulevard,37.74898148,-121.4085846
EE. UU.,CA,Canoga Park,5299 Velvet Grove Bend,34.06580353,-117.6909637
EE. UU.,FL,Tampa,5340 Quaking Panda Forest,28.03085518,-82.50086212
Puerto Rico,PR,Caguas,6141 Quaking Maze,18.22157478,-66.37055969
EE. UU.,CA,Costa Mesa,8736 Hazy River Manor,33.63584137,-117.9041443
EE. UU.,FL,Oviedo,6467 Stony Manor,28.62217712,-81.20755768
EE. UU.,IL,Algonquin,4114 Indian Thicket,42.17570114,-88.36767578
Puerto Rico,PR,Caguas,6764 Quaking Berry Corners,18.27173996,-66.37052918
EE. UU.,PA,York,560 Sleepy Gate,39.96332169,-76.74804688
EE. UU.,TX,Sugar Land,6424 Cinder Oak Island,29.709795,-95.63459015
EE. UU.,CA,Fresno,3750 Colonial Dale Ledge,36.78569031,-119.7807312
EE. UU.,IL,Elgin,1187 Foggy Island Impasse,42.06185913,-88.29256439
EE. UU.,CA,Lynwood,436 Pleasant River Diversion,33.92589569,-118.2240982
EE. UU.,HI,Honolulu,4105 Round Log Loop,21.28084946,-157.7886047
EE. UU.,CA,San Diego,9653 Noble Parade,32.75012589,-117.1374207
EE. UU.,MA,Medford,1294 Lost Elk Trail,42.41968918,-71.10621643
Puerto Rico,PR,Caguas,8434 Cinder Private,18.245821,-66.37056732
Puerto Rico,PR,Caguas,4806 Gentle Willow Loop,18.24656677,-66.37057495
EE. UU.,IL,Chicago,6499 Indian Run,41.77276993,-87.63503265
EE. UU.,OH,Reynoldsburg,7538 High Heights,39.95420075,-82.8127594
EE. UU.,NY,New York,475 Colonial Autoroute,40.66373444,-73.94798279
EE. UU.,CA,Santa Clara,14 Cinder Timber Valley,36.92137528,-121.7652969
EE. UU.,OH,Sandusky,4905 Velvet Canyon,41.44783402,-82.8425293
Puerto Rico,PR,Caguas,5050 Bright Pony Expressway,18.24371147,-66.37062073
EE. UU.,UT,Bountiful,7441 Cozy Autumn Trace,40.89128113,-111.8874054
EE. UU.,FL,Tampa,1297 Lazy Gardens,28.03085518,-82.50086212
EE. UU.,NV,Las Vegas,4647 Old Pony By-pass,36.08596039,-115.1726379
EE. UU.,PA,York,1991 Crystal Gate Boulevard,39.95258331,-76.77069855
EE. UU.,CA,Bakersfield,1780 Fallen Pine Field,35.37042999,-119.0426254
EE. UU.,OH,Newark,2220 Quaking Lookout,40.09100723,-82.37677765
EE. UU.,TX,Houston,3810 Honey Swale,29.86195946,-95.64417267
EE. UU.,NV,Las Vegas,7958 Harvest Grove Pike,36.18152618,-115.0874405
EE. UU.,IL,Palatine,9596 Silver Pond Mount,42.11053467,-88.09381867
EE. UU.,NY,Bronx,4079 Rocky Inlet,40.89221191,-73.86271668
Puerto Rico,PR,San Juan,4089 Silver Autumn Crossing,37.859272,-107.8817825
EE. UU.,WA,Seattle,851 Blue Elk Walk,47.67869949,-122.3217621
EE. UU.,OH,Lakewood,797 Golden Harbour,39.00233841,-84.50968933
EE. UU.,CT,Milford,6692 Velvet Grove,41.1966362,-73.08577728
EE. UU.,FL,Miami,3915 Broad Lookout,25.92886925,-80.16287231
Puerto Rico,PR,Caguas,454 Lazy Branch Falls,18.26628876,-66.37051392
EE. UU.,CA,North Hills,1134 Sunny Willow Round,34.23563004,-118.4847031
EE. UU.,MD,Silver Spring,952 Misty Brook Highlands,38.9915657,-77.02620697
EE. UU.,OH,Hamilton,442 Rustic Field,39.43796921,-84.58844757
EE. UU.,CA,San Jose,7836 Middle Gardens,37.26665497,-121.9148026
Puerto Rico,PR,Caguas,4321 Fallen Loop,18.25583267,-66.37059021
EE. UU.,NY,Bronx,5161 Crystal Quail Jetty,40.8907814,-73.85758209
EE. UU.,CA,Citrus Heights,3909 Clear Mount,33.34947205,-117.1757965
EE. UU.,AZ,Glendale,3099 Silver Horse Autoroute,33.5399437,-112.1772079
EE. UU.,FL,Hollywood,3654 Foggy Byway,26.01161957,-80.17346954
EE. UU.,CA,Modesto,25 Silver Cove,33.73355103,-117.76754
EE. UU.,TN,Memphis,1690 Tawny Moor,35.0965271,-90.06786346
EE. UU.,IL,Chicago,4516 Dewy Sky Turnabout,41.63134384,-87.5241394
Puerto Rico,PR,Caguas,733 Thunder Log Bend,18.21764755,-66.37058258
EE. UU.,FL,Tampa,1040 Shady Horse Limits,28.03085518,-82.50086212
EE. UU.,UT,Clearfield,8623 Shady Subdivision,41.09803391,-111.9948654
Puerto Rico,PR,Caguas,1356 Pleasant Hickory Lane,18.2224865,-66.37058258
EE. UU.,CA,Anaheim,7652 Cozy Island Common,33.81289673,-117.9363785
Puerto Rico,PR,Caguas,4377 Heather Canyon,18.20389748,-66.37054443
EE. UU.,NY,Bronx,8033 Grand Blossom Ledge,40.84625626,-73.84725189
EE. UU.,WV,Wheeling,4101 Crystal Range,40.0639801,-80.72141266
EE. UU.,PA,Lancaster,2361 Sleepy Circle,40.05387116,-76.36480713
EE. UU.,TX,El Paso,4063 Thunder Wharf,30.11689377,-94.13101959
EE. UU.,FL,Pompano Beach,5012 Stony Quail Drive,26.23144913,-80.12522125
EE. UU.,IL,Chicago,5782 Dewy Ridge,41.89483643,-87.76984406
EE. UU.,TX,Houston,8101 Sleepy Run,29.83435631,-95.33792877
EE. UU.,NY,Forest Hills,1229 Sunny Forest Place,40.72266007,-73.84790802
EE. UU.,CA,Tulare,6316 Quiet Pines,36.21067047,-119.4041061
EE. UU.,NY,New York,5842 Emerald Oak Highlands,40.73124313,-73.98880768
Puerto Rico,PR,Caguas,5104 Jagged Park,18.2730751,-66.3705368
EE. UU.,CA,Los Angeles,8771 Honey Orchard,34.03383637,-118.4543915
EE. UU.,CA,Compton,8667 Jagged Trail,33.95939255,-118.2473221
EE. UU.,OH,Cleveland,7571 Clear Apple Corner,41.436409,-81.70665741
EE. UU.,CA,Sun Valley,2024 Heather Village,34.21546936,-118.3703384
EE. UU.,AZ,Phoenix,7133 Clear Hickory Pathway,33.45198822,-112.1262131
EE. UU.,TX,North Richland Hills,417 Quiet Grove Ramp,32.84292221,-97.22615814
EE. UU.,OR,Portland,5375 Blue Gate Path,45.44815064,-122.7694931
EE. UU.,CA,San Jose,4703 Grand Square,37.25323105,-121.8241806
EE. UU.,NJ,West Orange,6654 Green Crest,40.79269791,-74.23181915
Puerto Rico,PR,Caguas,2589 Silver Ridge,18.28021622,-66.37051392
EE. UU.,FL,Apopka,9790 Cinder Autumn Expressway,28.63298988,-81.45418549
Puerto Rico,PR,Caguas,6940 Lost Butterfly Crossing,18.26099014,-66.37050629
EE. UU.,IL,Elgin,2407 Gentle Woods,42.03330612,-88.29245758
EE. UU.,TX,Garland,3312 Sleepy Lake Parade,32.94816971,-96.64925385
EE. UU.,CA,Santa Ana,7236 Middle Gardens,33.70137024,-117.8703232
EE. UU.,MI,Dearborn,7518 Noble Parkway,42.32353973,-83.17635346
Puerto Rico,PR,Caguas,5814 Merry Prairie Stead,18.2014904,-66.37049866
Puerto Rico,PR,Caguas,6114 Bright Rabbit Wynd,18.26189804,-66.37059784
EE. UU.,CA,Victorville,7773 Merry Autoroute,34.50935745,-117.3302917
EE. UU.,CA,Modesto,5328 Velvet Grove,37.64963532,-120.9959488
EE. UU.,MI,Dearborn,7538 High Heights,42.32353973,-83.17635346
EE. UU.,UT,Clearfield,237 Burning Blossom Village,41.09803391,-111.9948654
Puerto Rico,PR,Caguas,3212 Umber Thicket,18.22403908,-66.37056732
EE. UU.,CA,Mission Viejo,6468 Quiet Street,33.62104797,-117.6759186
Puerto Rico,PR,Caguas,4690 Amber Fawn Mews,18.29060745,-66.37062836
EE. UU.,WA,Kent,8842 Crystal Horse Green,47.39371109,-122.2228317
Puerto Rico,PR,Caguas,6715 Indian Walk,18.29905129,-66.37058258
Puerto Rico,PR,Caguas,197 Quaking Trail,18.25365257,-66.37059784
EE. UU.,OR,Beaverton,9674 Little Knoll,45.43399048,-122.8325806
EE. UU.,OK,Broken Arrow,2453 Old Panda Moor,36.07116318,-95.79754639
EE. UU.,OH,Fairfield,2803 Pleasant Barn Dell,39.35150528,-84.54999542
EE. UU.,OH,Cleveland,6587 Stony Nectar Pointe,41.49159622,-81.7300415
EE. UU.,NY,Rochester,1575 Foggy Cape,43.18824005,-77.56706238
EE. UU.,CA,Hawthorne,6727 Hazy Isle,33.92184448,-118.3535767
EE. UU.,VA,Virginia Beach,4472 Dewy Campus,36.78103638,-76.11266327
EE. UU.,OH,Massillon,3909 Hidden Treasure Beach,40.75134277,-81.51682282
EE. UU.,CA,Ontario,6517 Hazy Wagon  Walk,34.06832504,-117.6557541
EE. UU.,PA,Philadelphia,3760 Middle Hill,40.01562119,-75.08410645
EE. UU.,OR,Salem,8428 Noble Elk Loop,45.04110718,-122.9940643
EE. UU.,IL,Chicago,8231 Lost Cape,42.0063591,-87.66739655
EE. UU.,NJ,North Bergen,3684 Silent Hickory Route,40.77746964,-74.03488159
Puerto Rico,PR,Caguas,8584 Lazy Via,18.25025749,-66.05857849
EE. UU.,CA,Los Angeles,3006 Sleepy Leaf Farm,33.97248077,-118.3256226
EE. UU.,CA,Garden Grove,6175 Golden Glade,33.76652145,-117.9461899
Puerto Rico,PR,Caguas,4485 Noble Lake Place,18.35909081,-66.07790375
EE. UU.,CA,Gardena,3361 Crystal Crescent,33.89164734,-118.299408
EE. UU.,NY,Brooklyn,7792 Rustic Park,40.69240189,-73.9262085
Puerto Rico,PR,Caguas,902 Lazy Port,18.21963692,-66.37062836
EE. UU.,TX,Dallas,8988 Shady Park,32.71303558,-96.69631958
EE. UU.,IL,Chicago,1065 Iron Lake Island,41.89621735,-87.65494537
EE. UU.,FL,Fort Lauderdale,9095 Indian Quail Extension,26.15756989,-80.19480133
Puerto Rico,PR,Guayama,6121 Silent Street,39.49591446,-98.98998261
EE. UU.,CA,Carlsbad,5559 Tawny Pond By-pass,33.13601303,-117.3376236
EE. UU.,IL,Mount Prospect,4318 Stony Oak Ramp,42.03620529,-87.96143341
EE. UU.,CA,San Diego,9524 Rocky Loop,32.79662323,-117.1978149
EE. UU.,MN,Saint Paul,9911 Cinder End,44.72552109,-93.20613098
EE. UU.,PA,Morrisville,1221 Cinder Pines,35.81321335,-78.87046814
EE. UU.,MO,Saint Louis,1607 Noble Prairie Place,38.63497162,-90.3469162
EE. UU.,PA,Philadelphia,4569 Jagged Mall,39.95473099,-75.20536804
Puerto Rico,PR,Caguas,5226 Dusty Wagon  Towers,18.2327137,-66.37054443
Puerto Rico,PR,Caguas,4384 Silver Pond Mountain,18.22913742,-66.37055969
Puerto Rico,PR,Caguas,9741 Lost Cider Campus,18.28277588,-66.37054443
EE. UU.,TX,Houston,9026 Little Avenue,29.82476044,-95.51631928
EE. UU.,ND,Bismarck,909 Honey Nectar Heights,46.81184387,-100.7877197
Puerto Rico,PR,Caguas,5261 Harvest Round,18.22687721,-66.37059021
Puerto Rico,PR,Caguas,6481 Hazy River Corner,18.20643425,-66.37052155
EE. UU.,NY,Freeport,5463 Rocky Autoroute,33.06581879,-97.36239624
EE. UU.,HI,Kailua,6540 Emerald Turnabout,21.39824104,-157.7293701
EE. UU.,FL,Pompano Beach,8158 Honey Impasse,26.21472931,-80.23004913
EE. UU.,KY,Frankfort,9959 Iron Anchor Ramp,38.11861801,-84.96742249
EE. UU.,FL,Jacksonville,8279 Shady Apple Farms,30.35342217,-81.51309204
Puerto Rico,PR,Caguas,8033 Velvet Pine Swale,18.24864006,-66.3706131
EE. UU.,CA,Salinas,5561 Quiet Loop,36.68344116,-121.6128922
EE. UU.,CO,Aurora,4466 Burning Round,39.74662018,-104.8164368
EE. UU.,CA,Long Beach,5193 Round Mountain,33.85028458,-118.1952133
EE. UU.,CA,San Francisco,7778 Silver Turnabout,37.75547028,-122.4765244
EE. UU.,CA,Cupertino,8307 Silent Park,37.32278061,-122.062912
Puerto Rico,PR,Caguas,3884 Golden Landing,18.20492935,-66.37062836
EE. UU.,TX,Pharr,7007 Quiet Via,26.19762421,-98.19145203
EE. UU.,TX,Houston,2328 Pleasant Embers Park,29.77747345,-95.37239075
EE. UU.,NY,Brooklyn,9015 Little Sky Avenue,40.70305634,-73.99291229
Puerto Rico,PR,Caguas,870 Amber Quail Circuit,18.22367477,-66.37052155
EE. UU.,CA,Compton,1674 Amber Loop,33.89578629,-118.2503204
Puerto Rico,PR,Caguas,8426 Umber Gardens,18.25074196,-66.3706131
EE. UU.,CA,Sacramento,1321 Cotton Horse Concession,38.48671341,-121.459343
EE. UU.,NY,Brooklyn,9406 Old Lagoon Canyon,40.6416893,-74.01692963
EE. UU.,NY,Brooklyn,6281 Round Farm,40.67771912,-73.96311951
EE. UU.,VA,Virginia Beach,4182 Rustic Lake Campus,36.80849838,-76.20897675
EE. UU.,DC,Washington,9879 Foggy Hills Freeway,38.90260315,-76.98190308
EE. UU.,NY,New York,7557 Wishing Falls,40.6487999,-73.94863892
EE. UU.,CA,Bakersfield,4804 Silent Butterfly Way,38.00618362,-121.8130417
Puerto Rico,PR,Caguas,773 Fallen Pioneer Mews,18.24469185,-66.37050629
EE. UU.,OH,Dayton,8580 Jagged Autoroute,39.88864136,-84.07601166
EE. UU.,VA,Blacksburg,4028 Rustic Valley,37.24211121,-80.42279053
EE. UU.,FL,Orlando,8399 Hidden Goose By-pass,28.55625916,-81.27587128
EE. UU.,NY,Brooklyn,226 Rustic Highlands,40.67176056,-73.94520569
EE. UU.,PA,Carlisle,5950 Silver Elk Ledge,40.03064728,-76.87372589
EE. UU.,NY,New York,1690 Dusty Mount,40.65312195,-73.96028137
Puerto Rico,PR,Caguas,10 Pleasant Prairie Link,18.24868965,-66.37050629
EE. UU.,CA,Antioch,6296 Rocky Nectar Square,38.00168991,-121.8279724
Puerto Rico,PR,Caguas,2934 Dusty Autoroute,18.24010086,-66.37058258
Puerto Rico,PR,Caguas,7479 Hidden Village,18.29717827,-66.37062073
EE. UU.,IL,Chicago,8298 Crystal Autumn Drive,41.77276993,-87.63503265
EE. UU.,NV,Las Vegas,4868 Wishing Port,36.13701248,-115.0683594
EE. UU.,UT,Clearfield,6943 Tawny Log Road,41.13985825,-112.1206818
Puerto Rico,PR,Caguas,9900 Hidden Rise Downs,18.21440125,-66.37055206
Puerto Rico,PR,Caguas,577 Old Branch Jetty,18.24757767,-66.02526093
EE. UU.,CA,Upland,384 Dewy Nectar Trace,34.08917618,-117.6508942
Puerto Rico,PR,Caguas,3173 Cotton Estates,18.26709366,-66.37052918
Puerto Rico,PR,Caguas,724 Silver Vale,18.2804718,-66.37059784
EE. UU.,GA,Powder Springs,9497 Merry Road,33.86013031,-84.68437958
EE. UU.,CA,Chino Hills,3495 Wishing Landing,33.98258972,-117.7285538
EE. UU.,MA,Taunton,8416 Silent Ledge,41.90142822,-71.09406281
Puerto Rico,PR,Caguas,2717 Little Ledge,18.22579002,-66.37052918
EE. UU.,IL,Chicago,6801 Honey Horse Village,41.95249176,-87.7964325
Puerto Rico,PR,Caguas,1661 Gentle Rabbit Turnabout,18.24751663,-66.02523804
EE. UU.,NY,Brentwood,4599 Red Pathway,42.97330475,-78.68422699
EE. UU.,AZ,Tucson,4411 Cinder Front,32.14844894,-110.9228516
Puerto Rico,PR,Caguas,4657 Rocky Beacon Via,18.25758171,-66.37056732
EE. UU.,NY,New York,1674 Hidden Field,40.67412949,-73.90653992
EE. UU.,NC,Charlotte,4388 Burning Mall,35.15455627,-80.79520416
EE. UU.,IL,Chicago,9439 Lazy Crossing,42.0063591,-87.66739655
EE. UU.,LA,New Orleans,7291 Middle Elk Abbey,29.96774292,-90.03494263
EE. UU.,CA,Livermore,263 Hazy Wharf,37.68502045,-121.770401
Puerto Rico,PR,Caguas,555 Honey Pond Inlet,18.28184319,-66.37059784
EE. UU.,NY,Brooklyn,231 Bright Alley,40.67181397,-73.94467926
EE. UU.,PA,York,2749 Cotton Circle,39.95479965,-76.75787354
EE. UU.,CA,Hayward,4728 Amber Lake Terrace,37.67551041,-122.0496826
EE. UU.,NJ,Bridgeton,8369 Sunny Crossing,39.42603684,-75.23985291
EE. UU.,TN,Memphis,6682 Harvest Orchard,35.19882584,-89.90473938
EE. UU.,NY,Elmhurst,7253 Old Crescent,40.74718475,-73.87696838
EE. UU.,IL,Tinley Park,5616 Foggy Hickory Highlands,41.58747864,-87.78235626
EE. UU.,CA,Mission Viejo,6134 Hidden Field,33.62104797,-117.6759186
EE. UU.,CT,Manchester,4229 Iron Elk Turnabout,41.7712059,-72.52085114
EE. UU.,HI,Mililani,6303 Lazy Campus,21.4479599,-158.016037
EE. UU.,IL,Chicago,5271 Quaking Wood,41.89487839,-87.7574997
EE. UU.,WA,Redmond,9601 Jagged River Bay,47.68619156,-122.1272049
Puerto Rico,PR,Caguas,4145 Easy Via,18.2022934,-66.37060547
Puerto Rico,PR,Caguas,9854 Iron Street,18.29078484,-66.37057495
EE. UU.,CA,San Jose,6391 Golden Promenade,37.26375961,-121.8059616
EE. UU.,NY,New York,849 Noble Apple Private,40.65302277,-73.94683838
EE. UU.,IL,Chicago,2923 Hazy Autoroute,41.895607,-87.70045471
Puerto Rico,PR,Caguas,720 Harvest Harbour,18.26141357,-66.37052918
EE. UU.,CA,Los Angeles,3244 Misty Leaf Inlet,34.12594605,-118.2910156
Puerto Rico,PR,Caguas,2275 Rustic Impasse,18.20746803,-66.37057495
EE. UU.,CA,Escondido,431 Noble Dale Pines,33.11693955,-117.0821228
EE. UU.,CA,San Bernardino,9393 Old Wagon  Village,34.16956329,-117.3050308
EE. UU.,CA,Walnut,6159 Harvest Heights,33.9938736,-117.767746
EE. UU.,NM,Albuquerque,2668 Foggy Road,35.1097641,-106.5007248
EE. UU.,CA,San Jose,6588 Umber Grove,37.33271027,-121.8783722
EE. UU.,NY,Astoria,6178 Tawny Villas,40.76861954,-73.90949249
EE. UU.,IL,Chicago,7125 Hazy Gate,41.95449448,-87.65029144
EE. UU.,NC,Lenoir,7497 Cozy Beacon Dale,36.11019898,-81.52600861
EE. UU.,CA,Los Angeles,1449 High Carrefour,33.96860123,-118.2747421
EE. UU.,IN,West Lafayette,8249 Cotton Wood,40.4454422,-87.05867004
EE. UU.,CO,Colorado Springs,3450 Quiet Hickory Harbour,38.85599518,-104.8798981
EE. UU.,NY,Troy,5761 Stony Key,42.73004913,-73.68952942
Puerto Rico,PR,Caguas,9229 Jagged Wagon  End,18.27703285,-66.37063599
Puerto Rico,PR,Bayamon,1564 Iron Front,18.38011932,-66.18312836
Puerto Rico,PR,Caguas,8944 Blue Wynd,18.26537323,-66.37062836
EE. UU.,TX,Houston,7790 Broad Pond Crossing,29.69653702,-95.6459198
EE. UU.,CA,Los Angeles,6424 Cinder Oak Island,34.02927399,-118.4060135
Puerto Rico,PR,Caguas,5032 Sunny Barn Quay,18.26608658,-66.37060547
EE. UU.,CA,Gardena,3814 Cinder Route,33.88162994,-118.2899094
EE. UU.,CA,Modesto,2553 Bright Way,37.61849976,-121.0116348
EE. UU.,TX,Irving,8018 Cinder Prairie Run,32.82715988,-97.00611877
EE. UU.,MI,Detroit,3760 Velvet Highlands,42.39807892,-83.20157623
Puerto Rico,PR,Caguas,937 Amber Ledge,18.2840786,-66.37055206
EE. UU.,OR,Oregon City,762 Misty Farm,45.35929489,-122.6099319
Puerto Rico,PR,Carolina,5737 Honey Meadow,34.2188797,-80.69784546
EE. UU.,CA,Lompoc,236 Harvest Diversion,34.63892365,-120.4556961
EE. UU.,NY,New York,9702 Shady Pond Village,40.71546173,-73.99006653
EE. UU.,NV,Las Vegas,398 Pleasant Mountain,36.18152618,-115.0874405
EE. UU.,VA,Stafford,938 Crystal Leaf Beach,38.41872025,-77.32723999
EE. UU.,NJ,Union City,3378 Old Drive,40.7615242,-74.03826904
EE. UU.,NY,New York,1663 Hidden Brook Island,40.85889053,-73.93106842
EE. UU.,CA,El Cajon,772 Rustic Lagoon Crossing,32.80217743,-116.9388351
EE. UU.,OH,Cleveland,1131 Cotton Grounds,41.436409,-81.70665741
EE. UU.,MO,O Fallon,6574 Clear Spring Mountain,38.80664825,-90.70192719
Puerto Rico,PR,Caguas,4592 Amber Orchard,18.27178955,-66.37062836
EE. UU.,CA,Ontario,6599 Grand Island Hill,35.19386292,-120.7006836
EE. UU.,NC,Chapel Hill,5953 Honey Concession,35.94494247,-79.00052643
EE. UU.,VA,Virginia Beach,4010 Stony Mountain Wood,36.80849838,-76.20897675
EE. UU.,CA,Fresno,4554 Silver Bank,36.82696152,-119.8748627
EE. UU.,TX,El Paso,6631 Pleasant Zephyr Route,31.86269951,-106.5414581
EE. UU.,NY,Yonkers,6426 Dusty Valley,40.93209076,-73.89285278
EE. UU.,OR,Portland,6026 Stony Elk Hill,44.07877731,-12.1069355
EE. UU.,NY,Rochester,8153 Indian Beacon Impasse,43.18824005,-77.56706238
Puerto Rico,PR,Caguas,6631 Tawny Panda Woods,18.29686546,-66.37050629
EE. UU.,NY,New York,8533 High Rabbit Cape,40.79290009,-73.94426727
EE. UU.,TX,Houston,6009 Dewy Cove,29.71482086,-95.51293945
EE. UU.,IL,Lockport,5674 Merry Nectar Pines,41.58304977,-88.05521393
EE. UU.,NY,Brooklyn,1397 Colonial Point,40.6391449,-73.94245148
EE. UU.,CA,Long Beach,141 Dewy Plaza,33.76884842,-118.189537
Puerto Rico,PR,Caguas,9853 Foggy Anchor Extension,18.25039101,-66.37060547
EE. UU.,AZ,Phoenix,6512 Middle Parade,33.81112289,-112.0818558
EE. UU.,PA,Mechanicsburg,9053 Foggy Bear Island,40.21145248,-77.0072937
EE. UU.,GA,Marietta,4979 Pleasant Vista,33.9172287,-84.47109222
EE. UU.,CA,La Mirada,5767 High Carrefour,34.09380341,-118.3155136
EE. UU.,CA,Santa Ana,7119 Umber View Mountain,33.84053803,-118.0098038
EE. UU.,MI,Hamtramck,79 Misty Goose Townline,42.39984894,-83.05892944
EE. UU.,MD,Hyattsville,9174 Umber Robin Knoll,39.00483322,-76.96875763
EE. UU.,CA,San Diego,4480 Pleasant Branch Parkway,32.74413681,-117.1842575
EE. UU.,FL,Jacksonville,5950 Misty Branch Dale,30.25333214,-81.72530365
EE. UU.,MD,Cumberland,5202 Emerald Island Plaza,39.65353012,-78.76384735
Puerto Rico,PR,Caguas,1832 Dusty Oak Harbour,18.27927208,-66.37059784
EE. UU.,VA,Norfolk,2830 Bright Wood,36.94200516,-76.24208069
EE. UU.,NY,Rego Park,8569 Emerald Blossom Concession,40.73192978,-73.8688736
EE. UU.,MI,Highland Park,9856 Wishing Willow Woods,42.39495468,-83.09999085
