Customer Id,Customer Fname,Customer Lname,Customer Email,Customer Password,Customer Segment,Customer Zipcode
20716,Maggy,Nichols,XXXXXXXXX,XXXXXXXXX,Consumer,44035.0
17506,Imani,Floyd,XXXXXXXXX,XXXXXXXXX,Consumer,70117.0
17649,renee,perkins,XXXXXXXXX,XXXXXXXXX,Consumer,48093.0
18426,Desirae,Travis,XXXXXXXXX,XXXXXXXXX,Consumer,92410.0
20607,blythe,taylor,XXXXXXXXX,XXXXXXXXX,Consumer,78596.0
20714,Elaine,Johnston,XXXXXXXXX,XXXXXXXXX,Consumer,91306.0
20732,jenette,bradley,XXXXXXXXX,XXXXXXXXX,Consumer,48192.0
17325,Dana,Gould,XXXXXXXXX,XXXXXXXXX,Consumer,37042.0
17324,Blossom,Bryant,XXXXXXXXX,XXXXXXXXX,Consumer,92154.0
17468,Avye,Holloway,XXXXXXXXX,XXXXXXXXX,Consumer,11221.0
18370,Rhonda,Rogers,XXXXXXXXX,XXXXXXXXX,Consumer,27514.0
18514,Destiny,Lynch,XXXXXXXXX,XXXXXXXXX,Consumer,11706.0
15983,veronica,wise,XXXXXXXXX,XXXXXXXXX,Consumer,94080.0
18334,Autumn,Kirk,XXXXXXXXX,XXXXXXXXX,Consumer,60630.0
20443,kimberley,wiley,XXXXXXXXX,XXXXXXXXX, consumer ,97007.0
16018,Kirby,Pitts,XXXXXXXXX,XXXXXXXXX,Consumer,10027.0
17341,denise,monroe,XXXXXXXXX,XXXXXXXXX,Consumer,92802.0
2977,Rose,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,21218.0
15964,Daryl,Montgomery,XXXXXXXXX,XXXXXXXXX,Consumer,90023.0
17431,quail,ruiz,XXXXXXXXX,XXXXXXXXX,Consumer,94587.0
20604,Shafira,Freeman,XXXXXXXXX,XXXXXXXXX,Consumer,8701.0
17699,zorita,burks,XXXXXXXXX,XXXXXXXXX,Consumer,92627.0
20459,tatyana,wilson,XXXXXXXXX,XXXXXXXXX,Consumer,89030.0
17394,Naida,Norman,XXXXXXXXX,XXXXXXXXX,Consumer,77450.0
18367,lacy,glass,XXXXXXXXX,XXXXXXXXX,Consumer,21218.0
17973,hope,carver,XXXXXXXXX,XXXXXXXXX,Consumer,84118.0
8414,christopher,alexander,XXXXXXXXX,XXXXXXXXX,Consumer,92069.0
18474,Anastasia,Mclaughlin,XXXXXXXXX,XXXXXXXXX,Consumer,90027.0
16033,iris,nolan,XXXXXXXXX,XXXXXXXXX,Consumer,33162.0
15925,Basia,Soto,XXXXXXXXX,XXXXXXXXX,Consumer,78704.0
17643,carla,shaw,XXXXXXXXX,XXXXXXXXX,Consumer,60629.0
18402,Ainsley,Harmon,XXXXXXXXX,XXXXXXXXX,Consumer,8540.0
17320,Emma,Skinner,XXXXXXXXX,XXXXXXXXX,Consumer,13760.0
18509,Jordana,Beck,XXXXXXXXX,XXXXXXXXX,Consumer,11215.0
18292,Camille,Mcknight,XXXXXXXXX,XXXXXXXXX,Consumer,60504.0
18364,Tallulah,Hurley,XXXXXXXXX,XXXXXXXXX,Consumer,48858.0
20527,Evangeline,Lopez,XXXXXXXXX,XXXXXXXXX,Consumer,48601.0
17749,jayme,kerr,XXXXXXXXX,XXXXXXXXX,Consumer,93550.0
16031,Darrel,English,XXXXXXXXX,XXXXXXXXX,Consumer,21228.0
17390,dakota,mercer,XXXXXXXXX,XXXXXXXXX,Consumer,78223.0
17987,mari,savage,XXXXXXXXX,XXXXXXXXX,Consumer,98037.0
16048,deanna,wallace,XXXXXXXXX,XXXXXXXXX,Consumer,80013.0
20544,Yael,Whitfield,XXXXXXXXX,XXXXXXXXX,Consumer,10016.0
18399,Anjolie,Bass,XXXXXXXXX,XXXXXXXXX,Consumer,13440.0
17370,may,robbins,XXXXXXXXX,XXXXXXXXX,Consumer,80631.0
15957,Clementine,Cohen,XXXXXXXXX,XXXXXXXXX,Consumer,12180.0
20399,hyacinth,lambert,XXXXXXXXX,XXXXXXXXX,Consumer,92102.0
20651,Zephr,Mcclain,XXXXXXXXX,XXXXXXXXX,Consumer,20009.0
17728,hedda,jensen,XXXXXXXXX,XXXXXXXXX, consumer ,91766.0
17495,Cora,Munoz,XXXXXXXXX,XXXXXXXXX,Consumer,91765.0
20578,carol,hopper,XXXXXXXXX,XXXXXXXXX,Consumer,91761.0
17260,Shannon,Stout,XXXXXXXXX,XXXXXXXXX,Consumer,92404.0
8444,Katherine,Rogers,XXXXXXXXX,XXXXXXXXX,Consumer,33024.0
20613,Demetria,Leblanc,XXXXXXXXX,XXXXXXXXX,Consumer,30093.0
18413,Briar,Larsen,XXXXXXXXX,XXXXXXXXX,Consumer,11220.0
17331,illiana,brennan,XXXXXXXXX,XXXXXXXXX,Consumer,91977.0
20432,Roary,Zamora,XXXXXXXXX,XXXXXXXXX,Consumer,30062.0
20576,Deborah,Miranda,XXXXXXXXX,XXXXXXXXX,Consumer,10466.0
17689,Hedda,Becker,XXXXXXXXX,XXXXXXXXX,Consumer,21061.0
18018,sara,torres,XXXXXXXXX,XXXXXXXXX,Consumer,95630.0
18430,September,Talley,XXXXXXXXX,XXXXXXXXX,Consumer,92557.0
18484,Signe,Brady,XXXXXXXXX,XXXXXXXXX,Consumer,11203.0
17510,Sarah,Butler,XXXXXXXXX,XXXXXXXXX,Consumer,53209.0
17275,Destiny,Oneill,XXXXXXXXX,XXXXXXXXX,Consumer,89101.0
17454,Tana,Cunningham,XXXXXXXXX,XXXXXXXXX,Consumer,32244.0
20411,marah,wilkinson,XXXXXXXXX,XXXXXXXXX,Consumer,15601.0
15969,rhoda,york,XXXXXXXXX,XXXXXXXXX,Consumer,11757.0
20573,Hillary,Dudley,XXXXXXXXX,XXXXXXXXX,Consumer,12550.0
4546,Mary,Garcia,XXXXXXXXX,XXXXXXXXX,Consumer,92509.0
4873,Samantha,Wilson,XXXXXXXXX,XXXXXXXXX,Consumer,92109.0
2966,Christina,Ewing,XXXXXXXXX,XXXXXXXXX,Consumer,75067.0
15665,Rama,Gallegos,XXXXXXXXX,XXXXXXXXX,Consumer,91406.0
15359,Jenette,Newman,XXXXXXXXX,XXXXXXXXX,Consumer,60050.0
15377,Odette,Mullins,XXXXXXXXX,XXXXXXXXX,Consumer,10473.0
15449,lunea,johns,XXXXXXXXX,XXXXXXXXX,Consumer,48187.0
15593,rebekah,jackson,XXXXXXXXX,XXXXXXXXX,Consumer,84084.0
15323,Basia,Hartman,XXXXXXXXX,XXXXXXXXX,Consumer,93638.0
15573,Shay,Brady,XXXXXXXXX,XXXXXXXXX,Consumer,93033.0
15518,octavia,gallegos,XXXXXXXXX,XXXXXXXXX,Consumer,63301.0
15299,heather,fletcher,XXXXXXXXX,XXXXXXXXX,Consumer,46307.0
18731,hiroko,gutierrez,XXXXXXXXX,XXXXXXXXX,Consumer,33021.0
15316,Yen,Bray,XXXXXXXXX,XXXXXXXXX,Consumer,78240.0
15387,Amelia,Moody,XXXXXXXXX,XXXXXXXXX,Consumer,91732.0
15349,rana,hess,XXXXXXXXX,XXXXXXXXX,Consumer,88005.0
15511,Tatiana,Abbott,XXXXXXXXX,XXXXXXXXX,Consumer,60102.0
15295,Sage,Wiggins,XXXXXXXXX,XXXXXXXXX,Consumer,75006.0
15438,Donna,Stone,XXXXXXXXX,XXXXXXXXX,Consumer,11374.0
15510,kameko,delacruz,XXXXXXXXX,XXXXXXXXX,Consumer,90640.0
15381,nayda,keller,XXXXXXXXX,XXXXXXXXX,Consumer,85713.0
15524,tatyana,rodriguez,XXXXXXXXX,XXXXXXXXX,Consumer,53209.0
18704,alexis,kinney,XXXXXXXXX,XXXXXXXXX,Consumer,92020.0
15362,Vivien,Church,XXXXXXXXX,XXXXXXXXX,Consumer,11756.0
15344,angelica,robinson,XXXXXXXXX,XXXXXXXXX,Consumer,53511.0
18685,hedwig,martin,XXXXXXXXX,XXXXXXXXX,Consumer,60056.0
15487,Nadine,Tran,XXXXXXXXX,XXXXXXXXX,Consumer,77478.0
163,austin,diaz,XXXXXXXXX,XXXXXXXXX,Consumer,87124.0
6743,doris,west,XXXXXXXXX,XXXXXXXXX,Consumer,75227.0
10924,steven,smith,XXXXXXXXX,XXXXXXXXX,Consumer,93277.0
6614,janet,glover,XXXXXXXXX,XXXXXXXXX,Consumer,95608.0
12230,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,22003.0
4345,Mary,Marshall,XXXXXXXXX,XXXXXXXXX,Consumer,91344.0
12343,timothy,smith,XXXXXXXXX,XXXXXXXXX,Consumer,33186.0
17558,Blanca,Ramos,XXXXXXXXX,XXXXXXXXX,Consumer,48858.0
17587,darryl,fields,XXXXXXXXX,XXXXXXXXX,Consumer,48228.0
17549,sopoline,fernandez,XXXXXXXXX,XXXXXXXXX, consumer ,48212.0
17547,Maisie,Vargas,XXXXXXXXX,XXXXXXXXX,Consumer,21502.0
17600,Deborah,Buchanan,XXXXXXXXX,XXXXXXXXX,Consumer,10457.0
20315,Alyssa,Strickland,XXXXXXXXX,XXXXXXXXX,Consumer,60638.0
18893,kimberly,kirby,XXXXXXXXX,XXXXXXXXX,Consumer,37211.0
19990,Leilani,Parsons,XXXXXXXXX,XXXXXXXXX,Consumer,92009.0
20350,olga,reed,XXXXXXXXX,XXXXXXXXX,Consumer,85225.0
19001,Brenna,Pierce,XXXXXXXXX,XXXXXXXXX,Consumer,72401.0
20043,Leila,Rose,XXXXXXXXX,XXXXXXXXX,Consumer,89014.0
18592,Gloria,Jackson,XXXXXXXXX,XXXXXXXXX,Consumer,22003.0
19000,serina,hobbs,XXXXXXXXX,XXXXXXXXX,Consumer,20011.0
15265,jaime,hill,XXXXXXXXX,XXXXXXXXX,Consumer,92626.0
17817,Jaime,Ballard,XXXXXXXXX,XXXXXXXXX,Consumer,60630.0
17242,Alma,Wolfe,XXXXXXXXX,XXXXXXXXX,Consumer,60016.0
15247,Cailin,Harmon,XXXXXXXXX,XXXXXXXXX,Consumer,60477.0
19897,Sloane,Farmer,XXXXXXXXX,XXXXXXXXX,Consumer,60638.0
19825,Dominique,Sherman,XXXXXXXXX,XXXXXXXXX,Consumer,11435.0
18962,haley,battle,XXXXXXXXX,XXXXXXXXX,Consumer,27203.0
18571,Sloane,Holman,XXXXXXXXX,XXXXXXXXX,Consumer,30318.0
20364,Medge,Harvey,XXXXXXXXX,XXXXXXXXX,Consumer,10462.0
20076,Pearl,Coleman,XXXXXXXXX,XXXXXXXXX,Consumer,2740.0
19770,gretchen,montgomery,XXXXXXXXX,XXXXXXXXX,Consumer,91744.0
20309,Blythe,Maynard,XXXXXXXXX,XXXXXXXXX,Consumer,85283.0
20057,Leandra,Strickland,XXXXXXXXX,XXXXXXXXX,Consumer,85254.0
20273,petra,patton,XXXXXXXXX,XXXXXXXXX,Consumer,29720.0
19895,Jaden,Bailey,XXXXXXXXX,XXXXXXXXX,Consumer,78227.0
17814,Pascale,Berger,XXXXXXXXX,XXXXXXXXX,Consumer,93304.0
16110,Guinevere,Little,XXXXXXXXX,XXXXXXXXX,Consumer,92020.0
17167,tashya,owens,XXXXXXXXX,XXXXXXXXX,Consumer,92553.0
18533,naida,franklin,XXXXXXXXX,XXXXXXXXX,Consumer,19148.0
16379,Barbara,Sharpe,XXXXXXXXX,XXXXXXXXX,Consumer,1841.0
17112,Guinevere,Cline,XXXXXXXXX,XXXXXXXXX,Consumer,30093.0
15243,Sophia,Giles,XXXXXXXXX,XXXXXXXXX,Consumer,11206.0
20128,michelle,mcconnell,XXXXXXXXX,XXXXXXXXX,Consumer,77093.0
20289,Amena,Gonzales,XXXXXXXXX,XXXXXXXXX,Consumer,91767.0
19893,Desiree,Grimes,XXXXXXXXX,XXXXXXXXX,Consumer,92009.0
18958,deanna,lara,XXXXXXXXX,XXXXXXXXX,Consumer,10016.0
20253,dacey,dean,XXXXXXXXX,XXXXXXXXX,Consumer,95023.0
20181,regan,mendez,XXXXXXXXX,XXXXXXXXX,Consumer,91406.0
16377,sydnee,giles,XXXXXXXXX,XXXXXXXXX,Consumer,85040.0
17218,cassandra,murphy,XXXXXXXXX,XXXXXXXXX,Consumer,93274.0
19946,Quincy,Cantrell,XXXXXXXXX,XXXXXXXXX,Consumer,44107.0
15222,Maris,Vazquez,XXXXXXXXX,XXXXXXXXX,Consumer,60622.0
20125,Dawn,Mays,XXXXXXXXX,XXXXXXXXX,Consumer,20019.0
17037,India,Chaney,XXXXXXXXX,XXXXXXXXX,Consumer,48093.0
20323,Sybi,Clarke,XXXXXXXXX,XXXXXXXXX,Consumer,2860.0
18530,Brynn,Ward,XXXXXXXXX,XXXXXXXXX,Consumer,92027.0
20197,karina,garner,XXXXXXXXX,XXXXXXXXX,Consumer,95014.0
20107,Hedy,Raymond,XXXXXXXXX,XXXXXXXXX,Consumer,90220.0
20035,lydia,hicks,XXXXXXXXX,XXXXXXXXX,Consumer,91344.0
20179,Azalia,Flowers,XXXXXXXXX,XXXXXXXXX,Consumer,96822.0
17845,alfreda,obrien,XXXXXXXXX,XXXXXXXXX,Consumer,8701.0
17234,mary,elliott,XXXXXXXXX,XXXXXXXXX,Consumer,48212.0
17036,Quintessa,Brennan,XXXXXXXXX,XXXXXXXXX,Consumer,74012.0
17126,Myra,Arnold,XXXXXXXXX,XXXXXXXXX,Consumer,10467.0
19980,imogene,fields,XXXXXXXXX,XXXXXXXXX,Consumer,91977.0
19908,Lois,Kinney,XXXXXXXXX,XXXXXXXXX,Consumer,21228.0
17844,Kathleen,Mckay,XXXXXXXXX,XXXXXXXXX,Consumer,60614.0
20267,Tallulah,Owens,XXXXXXXXX,XXXXXXXXX,Consumer,52001.0
20249,Olympia,Riddle,XXXXXXXXX,XXXXXXXXX,Consumer,20019.0
20195,Madeson,Henry,XXXXXXXXX,XXXXXXXXX,Consumer,70117.0
16284,Brenna,Tyson,XXXXXXXXX,XXXXXXXXX,Consumer,78130.0
19943,Farrah,Ferguson,XXXXXXXXX,XXXXXXXXX,Consumer,48601.0
18599,Ruth,Sampson,XXXXXXXXX,XXXXXXXXX,Consumer,84084.0
18527,Rhoda,Howe,XXXXXXXXX,XXXXXXXXX,Consumer,10016.0
16121,Kirsten,Mills,XXXXXXXXX,XXXXXXXXX,Consumer,27502.0
20104,Molly,Combs,XXXXXXXXX,XXXXXXXXX,Consumer,90011.0
17123,Roary,Malone,XXXXXXXXX,XXXXXXXXX,Consumer,92117.0
20192,Aspen,Acevedo,XXXXXXXXX,XXXXXXXXX,Consumer,19720.0
17086,venus,donaldson,XXXXXXXXX,XXXXXXXXX,Consumer,60411.0
18933,jordan,casey,XXXXXXXXX,XXXXXXXXX,Consumer,44118.0
17822,anika,emerson,XXXXXXXXX,XXXXXXXXX, consumer ,2360.0
18542,myra,rose,XXXXXXXXX,XXXXXXXXX,Consumer,93611.0
18986,yvette,avery,XXXXXXXXX,XXXXXXXXX,Consumer,30281.0
20011,Tatiana,Green,XXXXXXXXX,XXXXXXXXX,Consumer,27330.0
18914,Charissa,Whitaker,XXXXXXXXX,XXXXXXXXX,Consumer,7047.0
17750,Naomi,Phillips,XXXXXXXXX,XXXXXXXXX,Consumer,48197.0
16262,desirae,stokes,XXXXXXXXX,XXXXXXXXX,Consumer,23223.0
18896,pamela,miranda,XXXXXXXXX,XXXXXXXXX,Consumer,32225.0
19794,nell,rowland,XXXXXXXXX,XXXXXXXXX,Consumer,96789.0
19003,Emma,Bailey,XXXXXXXXX,XXXXXXXXX,Consumer,91801.0
19021,nora,beasley,XXXXXXXXX,XXXXXXXXX,Consumer,7960.0
20316,Lilah,Glover,XXXXXXXXX,XXXXXXXXX,Consumer,96789.0
9102,Richard,Marshall,XXXXXXXXX,XXXXXXXXX,Consumer,60504.0
7497,anthony,spence,XXXXXXXXX,XXXXXXXXX,Consumer,85225.0
10754,Mary,Ewing,XXXXXXXXX,XXXXXXXXX,Consumer,11219.0
7737,Austin,Lambert,XXXXXXXXX,XXXXXXXXX,Consumer,94541.0
5228,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,61265.0
3746,walter,moore,XXXXXXXXX,XXXXXXXXX,Consumer,98031.0
7688,lori,smith,XXXXXXXXX,XXXXXXXXX,Consumer,91789.0
9289,Carolyn,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,96818.0
658,Peter,Farley,XXXXXXXXX,XXXXXXXXX,Consumer,15642.0
9137,mary,smith,XXXXXXXXX,XXXXXXXXX,Consumer,85282.0
9651,Louis,Olsen,XXXXXXXXX,XXXXXXXXX,Consumer,97701.0
3824,Evelyn,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,84118.0
10203,anna,smith,XXXXXXXXX,XXXXXXXXX,Consumer,79936.0
4135,mary,kelly,XXXXXXXXX,XXXXXXXXX,Consumer,30907.0
11939,Mary,Johnson,XXXXXXXXX,XXXXXXXXX,Consumer,60477.0
1402,Nancy,Mckinney,XXXXXXXXX,XXXXXXXXX,Consumer,75217.0
7023,Jacqueline,Roberson,XXXXXXXXX,XXXXXXXXX,Consumer,98208.0
5179,Robert,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,15642.0
1004,mary,evans,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
7471,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
5087,Mark,Figueroa,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
3366,Mary,Herring,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
625,Terry,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14382,tamekah,parrish,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14875,denise,luna,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
12635,iola,cotton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13455,Hope,Adkins,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13185,isabella,murphy,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13347,Melyssa,Hobbs,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13489,Leigh,Myers,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13020,Harriet,Middleton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14429,aurora,house,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14343,taylor,lyons,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13125,evelyn,trevino,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14377,may,huff,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13268,Mollie,Wright,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14356,Brenna,Shelton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13391,Nichole,Yates,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13210,Aubrey,Moody,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14156,Courtney,Long,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13083,deanna,padilla,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13262,deborah,case,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14545,marah,bradshaw,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14526,Whilemina,Ewing,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
12990,Gillian,Decker,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14187,suki,ware,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14151,willow,levine,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14115,Carissa,Day,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14541,harriet,hubbard,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14698,Audrey,Kerr,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
9616,Matthew,Grant,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14788,Gloria,Wiley,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14697,brenna,wilson,XXXXXXXXX,XXXXXXXXX,Corporate,603.0
13913,Shellie,Jones,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13948,Quyn,Hull,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13624,gemma,lawrence,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
12758,Abra,Nash,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13946,amela,sampson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
5740,lawrence,smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14873,Hillary,Dennis,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13796,Mary,Lindsay,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13634,josephine,barrett,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13922,Blaine,Weiss,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13811,hope,skinner,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13775,Emma,Steele,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13791,Quon,Duncan,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
13683,Camille,Butler,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
143,Mary,Byrd,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
12505,Lillian,Martinez,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
12487,nevada,barr,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
12594,jenna,boone,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
12521,avye,harris,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
12509,Anastasia,Cross,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
12865,Joan,Mcfadden,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
12949,Sybill,Richmond,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14969,hedwig,summers,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
12892,Phyllis,May,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
12945,taylor,singleton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
14967,Zenaida,Hopkins,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
11532,Janice,Nicholson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
5387,mary,riley,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
8075,Sarah,Coleman,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18244,Maxine,Green,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18125,tara,villarreal,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16485,Quyn,David,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19250,Olga,Hoffman,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16609,Donna,Mcconnell,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16487,mari,shields,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18827,camille,morrison,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15713,Xaviera,Collins,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15889,Fallon,Compton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15887,Inez,Avery,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18775,emma,frank,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18879,Angelica,Schultz,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17704,halla,ray,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17668,Xena,Mcguire,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17684,Gillian,Cardenas,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18461,Jessamine,Poole,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17270,Leigh,Carson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18030,Nicole,Klein,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17467,Illana,Romero,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15997,Winter,Pitts,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20727,Deborah,Whitney,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18293,imelda,burke,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15924,dominique,davenport,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17499,Jade,Pittman,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20546,willa,golden,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20725,Danielle,Richardson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15956,irene,rhodes,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18003,Dacey,Nelson,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
3004,Mary,Holland,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17350,olga,sutton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18324,madeline,campbell,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18288,Lesley,Clayton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17653,Karina,Velez,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17509,Simone,Cochran,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17472,Mechelle,Rivers,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17328,Jayme,Hull,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15427,Haley,Howe,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15659,mikayla,durham,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15677,Kirby,Clark,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18674,kirby,best,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15474,anastasia,christensen,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15563,Aileen,Ashley,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15615,Phyllis,Rodriquez,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18721,Wynter,Stanton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15486,Avye,Martin,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
2160,stephen,smith,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15612,guinevere,kane,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17576,Deborah,Sutton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20279,Yvette,Wheeler,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17209,Indira,Maynard,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15232,christine,frost,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16313,kim,morales,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17854,echo,cotton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15193,Petra,Ramsey,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15211,Ila,Hopkins,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19934,Christine,Charles,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20166,Claire,Perez,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19788,Lee,Mcintosh,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
15173,Wendy,Leach,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
19932,melyssa,nguyen,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
17093,Rebekah,Drake,XXXXXXXXX,XXXXXXXXX,Corporate,921.0
18603,Miranda,Mathis,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18531,Faith,Haynes,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16161,lani,walton,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
20108,carissa,estrada,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16124,Calista,Chaney,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
18581,Miranda,Gallegos,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
16229,athena,wyatt,XXXXXXXXX,XXXXXXXXX,Corporate,725.0
