index,Customer Id,Customer Fname,Customer Lname,Customer Email,Customer Password,Customer Segment
126956,11084,mary,mejia,XXXXXXXXX,XXXXXXXXX,Consumer
127024,2011,ashley,stanton,XXXXXXXXX,XXXXXXXXX,Consumer
127034,2090,Cynthia,Rosario,XXXXXXXXX,XXXXXXXXX,Consumer
127092,8438,joyce,trevino,XXXXXXXXX,XXXXXXXXX,Consumer
127099,6687,Julie,Hamilton,XXXXXXXXX,XXXXXXXXX,Consumer
127185,4878,sandra,smith,XXXXXXXXX,XXXXXXXXX,Consumer
127329,2700,ruth,le,XXXXXXXXX,XXXXXXXXX,Consumer
127353,12252,carol,smith,XXXXXXXXX,XXXXXXXXX,Consumer
127407,17502,Carissa,Travis,XXXXXXXXX,XXXXXXXXX,Consumer
127411,20419,Ivory,Cannon,XXXXXXXXX,XXXXXXXXX,Consumer
127417,15454,kevyn,lott,XXXXXXXXX,XXXXXXXXX,Consumer
127419,18155,ruth,salas,XXXXXXXXX,XXXXXXXXX,Consumer
127420,18082,Callie,Jordan,XXXXXXXXX,XXXXXXXXX,Consumer
127421,18224,Jaden,Richards,XXXXXXXXX,XXXXXXXXX,Consumer
127422,18260,Sara,Brooks,XXXXXXXXX,XXXXXXXXX,Consumer
127423,18253,ocean,lee,XXXXXXXXX,XXXXXXXXX,Consumer
127424,18195,daryl,carr,XXXXXXXXX,XXXXXXXXX,Consumer
127425,18192,kameko,dejesus,XXXXXXXXX,XXXXXXXXX,Consumer
127426,16483,ramona,randolph,XXXXXXXXX,XXXXXXXXX,Consumer
127427,16627,Lacy,Mcclain,XXXXXXXXX,XXXXXXXXX,Consumer
127428,19209,Jade,Nunez,XXXXXXXXX,XXXXXXXXX,Consumer
127429,19135,Phyllis,Dale,XXXXXXXXX,XXXXXXXXX,Consumer
127430,16511,Petra,Webster,XXXXXXXXX,XXXXXXXXX,Consumer
127431,19061,alice,alexan,XXXXXXXXX,XXXXXXXXX,Consumer
127432,16401,Nola,Terrell,XXXXXXXXX,XXXXXXXXX,Consumer
127433,19095,jenna,cotton,XXXXXXXXX,XXXXXXXXX,Consumer
127434,16396,melyssa,bush,XXXXXXXXX,XXXXXXXXX,Consumer
127435,15737,Skyler,Flynn,XXXXXXXXX,XXXXXXXXX,Consumer
127436,15802,Whitney,Spence,XXXXXXXXX,XXXXXXXXX,Consumer
127437,15765,Martha,Munoz,XXXXXXXXX,XXXXXXXXX,Consumer
127438,18780,suki,singleton,XXXXXXXXX,XXXXXXXXX,Consumer
127439,18797,Isabella,Sexton,XXXXXXXXX,XXXXXXXXX,Consumer
127440,18761,Giselle,Stark,XXXXXXXXX,XXXXXXXXX,Consumer
127441,15867,Emi,Randolph,XXXXXXXXX,XXXXXXXXX,Consumer
127442,15865,Myra,Coleman,XXXXXXXXX,XXXXXXXXX,Consumer
127443,15883,chloe,aguirre,XXXXXXXXX,XXXXXXXXX,Consumer
127462,1296,Mary,King,XXXXXXXXX,XXXXXXXXX,Consumer
127463,479,Christopher,Curtis,XXXXXXXXX,XXXXXXXXX,Consumer
127478,20625,Vielka,Morrison,XXXXXXXXX,XXXXXXXXX,Consumer
127486,20715,Camille,Koch,XXXXXXXXX,XXXXXXXXX,Consumer
127491,17379,yoshi,bird,XXXXXXXXX,XXXXXXXXX,Consumer
127495,16074,Anika,Spears,XXXXXXXXX,XXXXXXXXX,Consumer
127503,17414,sybill,washington,XXXXXXXXX,XXXXXXXXX,Consumer
127504,17976,Rhiannon,Wagner,XXXXXXXXX,XXXXXXXXX,Consumer
127505,1396,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer
127511,1077,Mary,Williamson,XXXXXXXXX,XXXXXXXXX,Consumer
127517,17700,Lara,York,XXXXXXXXX,XXXXXXXXX,Consumer
127520,20442,Sade,Skinner,XXXXXXXXX,XXXXXXXXX,Consumer
127521,17395,maryam,wood,XXXXXXXXX,XXXXXXXXX,Consumer
127532,17340,hermione,velez,XXXXXXXXX,XXXXXXXXX,Consumer
127540,17716,maggy,donaldson,XXXXXXXXX,XXXXXXXXX,consumer
127546,16088,Halee,Andrews,XXXXXXXXX,XXXXXXXXX,Consumer
127547,16070,sara,farley,XXXXXXXXX,XXXXXXXXX,Consumer
127550,17698,winter,richmond,XXXXXXXXX,XXXXXXXXX,Consumer
127551,18009,Frances,Bolton,XXXXXXXXX,XXXXXXXXX,Consumer
127558,17625,vielka,richardson,XXXXXXXXX,XXXXXXXXX,Consumer
127565,1829,mary,cain,XXXXXXXXX,XXXXXXXXX,Consumer
127567,20708,Cassady,Wilkins,XXXXXXXXX,XXXXXXXXX,Consumer
127578,18006,Myra,Jordan,XXXXXXXXX,XXXXXXXXX,Consumer
127580,16066,Lila,Burgess,XXXXXXXXX,XXXXXXXXX,Consumer
127581,1778,Mary,Bishop,XXXXXXXXX,XXXXXXXXX,Consumer
127587,17730,Kelsie,Lyons,XXXXXXXXX,XXXXXXXXX,Consumer
127588,4587,anthony,smith,XXXXXXXXX,XXXXXXXXX,Consumer
127591,16029,Lynn,Bowers,XXXXXXXXX,XXXXXXXXX,Consumer
127593,3632,Albert,Flores,XXXXXXXXX,XXXXXXXXX,Consumer
127598,811,jean,mcintyre,XXXXXXXXX,XXXXXXXXX,Consumer
127599,20687,Charlotte,Fields,XXXXXXXXX,XXXXXXXXX,Consumer
127602,17692,cynthia,rosales,XXXXXXXXX,XXXXXXXXX,Consumer
127611,18021,eleanor,odonnell,XXXXXXXXX,XXXXXXXXX,Consumer
127612,18397,fiora,roberson,XXXXXXXXX,XXXXXXXXX,Consumer
127614,20614,Velma,Conley,XXXXXXXXX,XXXXXXXXX,Consumer
127616,15937,kellie,mayo,XXXXXXXXX,XXXXXXXXX,Consumer
127619,17494,Rachel,Riddle,XXXXXXXXX,XXXXXXXXX,Consumer
127622,17948,Hadley,Jimenez,XXXXXXXXX,XXXXXXXXX,Consumer
127627,20577,kyla,henderson,XXXXXXXXX,XXXXXXXXX,Consumer
127634,6861,Brenda,Smith,XXXXXXXXX,XXXXXXXXX,Consumer
127638,20612,Illana,Rhodes,XXXXXXXXX,XXXXXXXXX,Consumer
127651,20575,Isabella,Henson,XXXXXXXXX,XXXXXXXXX,Consumer
127652,17330,joan,whitney,XXXXXXXXX,XXXXXXXXX,Consumer
127664,20610,Guinevere,Butler,XXXXXXXXX,XXXXXXXXX,Consumer
127665,20556,kylie,wynn,XXXXXXXXX,XXXXXXXXX,Consumer
127666,18375,Mari,Rodriguez,XXXXXXXXX,XXXXXXXXX,Consumer
127667,18357,lacota,church,XXXXXXXXX,XXXXXXXXX,Consumer
127676,17980,Katell,Sloan,XXXXXXXXX,XXXXXXXXX,Consumer
127680,7626,Mary,Jones,XXXXXXXXX,XXXXXXXXX,Consumer
127714,15339,kylynn,murphy,XXXXXXXXX,XXXXXXXXX,Consumer
127717,15607,hedy,levy,XXXXXXXXX,XXXXXXXXX,Consumer
127718,18732,carolyn,valencia,XXXXXXXXX,XXXXXXXXX,Consumer
127719,15586,venus,martin,XXXXXXXXX,XXXXXXXXX,Consumer
127720,15568,ila,stuart,XXXXXXXXX,XXXXXXXXX,Consumer
127723,15638,Audrey,Cortez,XXXXXXXXX,XXXXXXXXX,Consumer
127724,15386,Rhiannon,Brock,XXXXXXXXX,XXXXXXXXX,Consumer
127725,15673,jade,herman,XXXXXXXXX,XXXXXXXXX,Consumer
127726,15565,Rosalyn,Owens,XXXXXXXXX,XXXXXXXXX,Consumer
127730,15401,Keelie,Ortiz,XXXXXXXXX,XXXXXXXXX,Consumer
127733,15540,Haviva,Mccoy,XXXXXXXXX,XXXXXXXXX,Consumer
127918,10014,janet,williams,XXXXXXXXX,XXXXXXXXX,Consumer
127991,4947,Mary,Hobbs,XXXXXXXXX,XXXXXXXXX,Consumer
130444,5662,Mary,Figueroa,XXXXXXXXX,XXXXXXXXX,Consumer
130484,5794,Bruce,Werner,XXXXXXXXX,XXXXXXXXX,Consumer
130548,5912,mary,palmer,XXXXXXXXX,XXXXXXXXX,consumer
130630,4950,brittany,henry,XXXXXXXXX,XXXXXXXXX,Consumer
130813,6801,Douglas,Smith,XXXXXXXXX,XXXXXXXXX,Consumer
130835,11709,mary,harrison,XXXXXXXXX,XXXXXXXXX,Consumer
131062,9893,janice,smith,XXXXXXXXX,XXXXXXXXX,Consumer
131130,7374,Brenda,Smith,XXXXXXXXX,XXXXXXXXX,Consumer
131360,2196,mary,jacobs,XXXXXXXXX,XXXXXXXXX,Home Office
131508,3445,andrew,smith,XXXXXXXXX,XXXXXXXXX,Consumer
131773,10446,christina,krause,XXXXXXXXX,XXXXXXXXX,Home Office
131998,5975,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office
132004,6116,kimberly,tanner,XXXXXXXXX,XXXXXXXXX,Home Office
132145,303,Thomas,Rowe,XXXXXXXXX,XXXXXXXXX,Consumer
132302,7385,Richard,Arellano,XXXXXXXXX,XXXXXXXXX,Home Office
132468,10045,Sean,Bradley,XXXXXXXXX,XXXXXXXXX,Home Office
132562,11740,jacob,foster,XXXXXXXXX,XXXXXXXXX,Home Office
132726,5641,Eric,Cohen,XXXXXXXXX,XXXXXXXXX,Consumer
132914,2314,Donald,Smith,XXXXXXXXX,XXXXXXXXX,Consumer
133100,8779,Margaret,Barber,XXXXXXXXX,XXXXXXXXX,Home Office
133170,10520,jeremy,williams,XXXXXXXXX,XXXXXXXXX,Home Office
133172,11795,eugene,lewis,XXXXXXXXX,XXXXXXXXX,Home Office
133253,1227,Mary,Fields,XXXXXXXXX,XXXXXXXXX,Home Office
133330,10732,melissa,robertson,XXXXXXXXX,XXXXXXXXX,Home Office
133395,7496,Mary,Hicks,XXXXXXXXX,XXXXXXXXX,Home Office
133405,147,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office
133548,9092,james,smith,XXXXXXXXX,XXXXXXXXX,Home Office
133782,18064,Ruth,Bradley,XXXXXXXXX,XXXXXXXXX,Consumer
133783,18222,Maris,Davidson,XXXXXXXXX,XXXXXXXXX,Consumer
133784,18272,Jane,Powers,XXXXXXXXX,XXXXXXXXX,Consumer
133785,18196,hiroko,reynolds,XXXXXXXXX,XXXXXXXXX,Consumer
133786,16458,kim,michael,XXXXXXXXX,XXXXXXXXX,Consumer
133787,19185,Courtney,Page,XXXXXXXXX,XXXXXXXXX,Consumer
133788,16453,Gloria,Christensen,XXXXXXXXX,XXXXXXXXX,Consumer
133789,15681,Regan,Singleton,XXXXXXXXX,XXXXXXXXX,Consumer
133792,15986,Christen,Madden,XXXXXXXXX,XXXXXXXXX,Consumer
133798,18406,Shellie,Clarke,XXXXXXXXX,XXXXXXXXX,Consumer
133809,17691,Audrey,Pearson,XXXXXXXXX,XXXXXXXXX,Consumer
133825,18734,Joan,Dudley,XXXXXXXXX,XXXXXXXXX,Consumer
133826,18709,Uta,Rose,XXXXXXXXX,XXXXXXXXX,Consumer
133843,17588,halee,austin,XXXXXXXXX,XXXXXXXXX,Consumer
133844,17189,sage,gonzales,XXXXXXXXX,XXXXXXXXX,Consumer
133845,20365,Myra,Emerson,XXXXXXXXX,XXXXXXXXX,Consumer
133846,17043,leila,sweet,XXXXXXXXX,XXXXXXXXX,Consumer
133847,20127,sandra,clements,XXXXXXXXX,XXXXXXXXX,Consumer
133848,19926,Lois,Sullivan,XXXXXXXXX,XXXXXXXXX,Consumer
133849,18985,Bo,Sellers,XXXXXXXXX,XXXXXXXXX,Consumer
133850,18079,Ila,Bass,XXXXXXXXX,XXXXXXXXX,Consumer
133851,18203,Yuri,Rocha,XXXXXXXXX,XXXXXXXXX,Consumer
133852,18038,Alfreda,White,XXXXXXXXX,XXXXXXXXX,Consumer
133853,18254,Xena,Mcpherson,XXXXXXXXX,XXXXXXXXX,Consumer
133854,18124,Briar,Bean,XXXXXXXXX,XXXXXXXXX,Consumer
133855,18211,ila,snow,XXXXXXXXX,XXXXXXXXX,Consumer
133856,19233,karina,holmes,XXXXXXXXX,XXXXXXXXX,Consumer
133857,19223,glenna,britt,XXXXXXXXX,XXXXXXXXX,Consumer
133858,19222,Gwendolyn,Lara,XXXXXXXXX,XXXXXXXXX,Consumer
133859,16400,xerxes,webster,XXXXXXXXX,XXXXXXXXX,Consumer
133860,19147,Christine,Luna,XXXXXXXXX,XXXXXXXXX,Consumer
133861,16416,Leilani,Zamora,XXXXXXXXX,XXXXXXXXX,Consumer
133862,19236,Octavia,Wolfe,XXXXXXXXX,XXXXXXXXX,Consumer
133863,19090,Alfreda,Cardenas,XXXXXXXXX,XXXXXXXXX,Consumer
133864,15789,Amena,Short,XXXXXXXXX,XXXXXXXXX,Consumer
133865,15788,Mercedes,Jones,XXXXXXXXX,XXXXXXXXX,Consumer
133866,18824,Mary,Golden,XXXXXXXXX,XXXXXXXXX,Consumer
133867,15804,Lenore,Figueroa,XXXXXXXXX,XXXXXXXXX,Consumer
133868,15821,Tara,Dorsey,XXXXXXXXX,XXXXXXXXX,Consumer
133869,15817,Ella,Workman,XXXXXXXXX,XXXXXXXXX,Consumer
133870,15744,Bree,Gill,XXXXXXXXX,XXXXXXXXX,Consumer
133871,18781,jeanette,oliver,XXXXXXXXX,XXXXXXXXX,Consumer
133872,15905,yetta,campbell,XXXXXXXXX,XXXXXXXXX,Consumer
133873,18760,Mira,Jennings,XXXXXXXXX,XXXXXXXXX,Consumer
133874,18793,aspen,gilmore,XXXXXXXXX,XXXXXXXXX,Consumer
133893,17961,Dorothy,Good,XXXXXXXXX,XXXXXXXXX,Consumer
133895,18517,clio,boyer,XXXXXXXXX,XXXXXXXXX,Consumer
133898,17435,yeo,espinoza,XXXXXXXXX,XXXXXXXXX,consumer
133902,17996,Quintessa,Barker,XXXXXXXXX,XXXXXXXXX,Consumer
133911,17308,Audrey,Tyler,XXXXXXXXX,XXXXXXXXX,Consumer
133920,17958,kim,wolfe,XXXXXXXXX,XXXXXXXXX,Consumer
133925,20641,Renee,Garrett,XXXXXXXXX,XXXXXXXXX,Consumer
133932,20676,Lacy,Sutton,XXXXXXXXX,XXXXXXXXX,Consumer
133940,18296,Jane,Shepard,XXXXXXXXX,XXXXXXXXX,Consumer
133955,16069,Jillian,Huber,XXXXXXXXX,XXXXXXXXX,Consumer
133962,17714,Elaine,Farmer,XXXXXXXXX,XXXXXXXXX,Consumer
133966,17917,Oprah,Roman,XXXXXXXXX,XXXXXXXXX,Consumer
133971,18491,Rhoda,Webster,XXXXXXXXX,XXXXXXXXX,Consumer
133973,17372,rose,matthews,XXXXXXXXX,XXXXXXXXX,Consumer
133974,15959,tatyana,greer,XXXXXXXXX,XXXXXXXXX,Consumer
133979,16030,Sydnee,Ochoa,XXXXXXXXX,XXXXXXXXX,Consumer
133984,17389,fallon,glass,XXXXXXXXX,XXXXXXXXX,Consumer
133986,17262,Maya,Cantu,XXXXXXXXX,XXXXXXXXX,Consumer
133987,16083,Sydney,Faulkner,XXXXXXXXX,XXXXXXXXX,Consumer
133993,18289,Mary,Dickerson,XXXXXXXXX,XXXXXXXXX,Consumer
134009,16026,Gwendolyn,Kelley,XXXXXXXXX,XXXXXXXXX,Consumer
134020,18466,brenna,brooks,XXXXXXXXX,XXXXXXXXX,Consumer
134023,15953,Orli,Atkinson,XXXXXXXXX,XXXXXXXXX,Consumer
134027,18000,Wynne,Sharp,XXXXXXXXX,XXXXXXXXX,Consumer
134032,17329,amity,mccoy,XXXXXXXXX,XXXXXXXXX,Consumer
134034,20393,lana,lynn,XXXXXXXXX,XXXXXXXXX,Consumer
134036,17490,Mallory,Williams,XXXXXXXXX,XXXXXXXXX,Consumer
134071,15485,Nora,Goff,XXXXXXXXX,XXXXXXXXX,Consumer
134072,15431,Rhea,Haynes,XXXXXXXXX,XXXXXXXXX,Consumer
134073,15321,Erica,Sanford,XXXXXXXXX,XXXXXXXXX,Consumer
134075,15464,martina,henderson,XXXXXXXXX,XXXXXXXXX,Consumer
134076,15369,Kellie,Conrad,XXXXXXXXX,XXXXXXXXX,Consumer
134077,15585,Mikayla,Goff,XXXXXXXXX,XXXXXXXXX,Consumer
134079,18710,Xerxes,Jarvis,XXXXXXXXX,XXXXXXXXX,Consumer
134080,15493,anjolie,jackson,XXXXXXXXX,XXXXXXXXX,Consumer
134081,15455,Martina,Wolf,XXXXXXXXX,XXXXXXXXX,Consumer
134082,15668,lenore,campbell,XXXXXXXXX,XXXXXXXXX,Consumer
134084,15379,charissa,burton,XXXXXXXXX,XXXXXXXXX,Consumer
134199,17585,Yolanda,Alvarado,XXXXXXXXX,XXXXXXXXX,Consumer
134200,17619,farrah,mcmillan,XXXXXXXXX,XXXXXXXXX,Consumer
134201,15214,daryl,atkins,XXXXXXXXX,XXXXXXXXX,Consumer
134202,17820,Xerxes,Dawson,XXXXXXXXX,XXXXXXXXX,Consumer
134203,15250,Whitney,Gallegos,XXXXXXXXX,XXXXXXXXX,Consumer
134204,17047,risa,west,XXXXXXXXX,XXXXXXXXX,Consumer
134205,17154,kendall,lyons,XXXXXXXXX,XXXXXXXXX,Consumer
134206,17081,Lacota,Mendez,XXXXXXXXX,XXXXXXXXX,Consumer
134207,20204,gwendolyn,branch,XXXXXXXXX,XXXXXXXXX,Consumer
134208,20131,abigail,carpenter,XXXXXXXXX,XXXXXXXXX,Consumer
134209,18590,Eve,Burgess,XXXXXXXXX,XXXXXXXXX,Consumer
134210,20311,kendall,delaney,XXXXXXXXX,XXXXXXXXX,Consumer
134211,15174,Uta,Mcpherson,XXXXXXXXX,XXXXXXXXX,Consumer
134212,17186,Gwendolyn,Guy,XXXXXXXXX,XXXXXXXXX,Consumer
134213,17150,wynter,shannon,XXXXXXXXX,XXXXXXXXX,Consumer
134214,20075,Iola,Bean,XXXXXXXXX,XXXXXXXXX,Consumer
134215,17059,jenna,bradford,XXXXXXXXX,XXXXXXXXX,Consumer
134216,20056,Summer,Small,XXXXXXXXX,XXXXXXXXX,Consumer
134217,17255,fatima,cotton,XXXXXXXXX,XXXXXXXXX,Consumer
134218,17111,Christine,Webster,XXXXXXXXX,XXXXXXXXX,Consumer
134219,17792,blythe,robbins,XXXXXXXXX,XXXXXXXXX,Consumer
134220,17109,bertha,noble,XXXXXXXXX,XXXXXXXXX,Consumer
134221,17810,Blythe,Bartlett,XXXXXXXXX,XXXXXXXXX,Consumer
134222,20052,Julie,Vang,XXXXXXXXX,XXXXXXXXX,Consumer
134223,20178,brianna,malone,XXXXXXXXX,XXXXXXXXX,Consumer
134224,18601,Camilla,Herring,XXXXXXXXX,XXXXXXXXX,Consumer
134225,20376,Iola,Cabrera,XXXXXXXXX,XXXXXXXXX,Consumer
134226,16194,Cynthia,Patterson,XXXXXXXXX,XXXXXXXXX,Consumer
134227,19997,Remedios,Clements,XXXXXXXXX,XXXXXXXXX,Consumer
134228,15273,Hilary,Shaffer,XXXXXXXXX,XXXXXXXXX,Consumer
134229,16373,idona,farmer,XXXXXXXXX,XXXXXXXXX,Consumer
134230,16355,stella,parks,XXXXXXXXX,XXXXXXXXX,Consumer
134231,17232,Zenaida,Harrison,XXXXXXXXX,XXXXXXXXX,Consumer
134232,19023,Nadine,Dominguez,XXXXXXXXX,XXXXXXXXX,Consumer
134233,17157,Jena,Blanchard,XXXXXXXXX,XXXXXXXXX,Consumer
134234,15215,moana,lee,XXXXXXXXX,XXXXXXXXX,Consumer
134235,16189,Hedda,Thompson,XXXXXXXXX,XXXXXXXXX,Consumer
134236,18101,Lesley,Walters,XXXXXXXXX,XXXXXXXXX,Consumer
134237,18205,Madeline,Evans,XXXXXXXXX,XXXXXXXXX,Consumer
134238,18219,Quynn,Mccoy,XXXXXXXXX,XXXXXXXXX,Consumer
134239,18107,nita,aguirre,XXXXXXXXX,XXXXXXXXX,Consumer
134240,18213,Renee,Simpson,XXXXXXXXX,XXXXXXXXX,Consumer
134241,17900,Xerxes,Mercado,XXXXXXXXX,XXXXXXXXX,Consumer
134242,18120,Iola,Dalton,XXXXXXXXX,XXXXXXXXX,Consumer
134243,16395,Remedios,Spencer,XXXXXXXXX,XXXXXXXXX,Consumer
134244,19087,cleo,pate,XXXXXXXXX,XXXXXXXXX,Consumer
134245,16573,natalie,mayer,XXXXXXXXX,XXXXXXXXX,Consumer
134246,19211,Blythe,Workman,XXXXXXXXX,XXXXXXXXX,Consumer
134247,16621,Sybill,Pruitt,XXXXXXXXX,XXXXXXXXX,Consumer
134248,16583,Veronica,Shaw,XXXXXXXXX,XXXXXXXXX,Consumer
134249,19060,Tatyana,Ballard,XXXXXXXXX,XXXXXXXXX,Consumer
134250,16436,Moana,Mcdowell,XXXXXXXXX,XXXXXXXXX,Consumer
134251,19039,kalia,nolan,XXXXXXXXX,XXXXXXXXX,Consumer
134252,19037,quyn,mayo,XXXXXXXXX,XXXXXXXXX,Consumer
134253,19180,Willow,Bowers,XXXXXXXXX,XXXXXXXXX,Consumer
134254,15766,kelly,patton,XXXXXXXXX,XXXXXXXXX,Consumer
134270,16058,blossom,oneal,XXXXXXXXX,XXXXXXXXX,Consumer
134276,20697,Olympia,Velasquez,XXXXXXXXX,XXXXXXXXX,Consumer
134290,17378,Hadley,Shepherd,XXXXXXXXX,XXXXXXXXX,Consumer
134291,18876,aiko,sanford,XXXXXXXXX,XXXXXXXXX,Consumer
134292,17306,jorden,west,XXXXXXXXX,XXXXXXXXX,Consumer
134294,17269,Jacqueline,Roth,XXXXXXXXX,XXXXXXXXX,Consumer
134296,17503,Imani,Hood,XXXXXXXXX,XXXXXXXXX,Consumer
134299,17993,skyler,day,XXXXXXXXX,XXXXXXXXX,Consumer
134301,17412,Stacy,Massey,XXXXXXXXX,XXXXXXXXX,Consumer
134302,17974,isabella,baker,XXXXXXXXX,XXXXXXXXX,Consumer
134306,18493,Anjolie,Fry,XXXXXXXXX,XXXXXXXXX,Consumer
134312,17410,taylor,slater,XXXXXXXXX,XXXXXXXXX,Consumer
134315,17338,Hedy,Hutchinson,XXXXXXXXX,XXXXXXXXX,Consumer
134316,17373,odessa,cline,XXXXXXXXX,XXXXXXXXX,Consumer
134318,18275,Ayanna,Melton,XXXXXXXXX,XXXXXXXXX,Consumer
134321,20744,hyacinth,terry,XXXXXXXXX,XXXXXXXXX,Consumer
134358,17405,Yetta,Frazier,XXXXXXXXX,XXXXXXXXX,Consumer
134363,18468,emma,guerrero,XXXXXXXXX,XXXXXXXXX,Consumer
134366,20523,Bree,Blankenship,XXXXXXXXX,XXXXXXXXX,Consumer
134369,17277,fay,morris,XXXXXXXXX,XXXXXXXXX,Consumer
134370,17726,Quon,Hansen,XXXXXXXXX,XXXXXXXXX,Consumer
134377,20377,renee,morris,XXXXXXXXX,XXXXXXXXX,Consumer
134378,20611,astra,paul,XXXXXXXXX,XXXXXXXXX,Consumer
134383,17652,Whitney,Glover,XXXXXXXXX,XXXXXXXXX,Consumer
134385,18464,martina,valenzuela,XXXXXXXXX,XXXXXXXXX,Consumer
134388,17651,Zephr,Irwin,XXXXXXXXX,XXXXXXXXX,Consumer
134429,15628,Michelle,Guerra,XXXXXXXXX,XXXXXXXXX,Consumer
134430,15502,aspen,herring,XXXXXXXXX,XXXXXXXXX,Consumer
134431,18663,Xena,Henderson,XXXXXXXXX,XXXXXXXXX,Consumer
134432,15625,Dawn,Richard,XXXXXXXXX,XXXXXXXXX,Consumer
134433,15589,Christen,Welch,XXXXXXXXX,XXXXXXXXX,Consumer
134434,18733,Kylynn,Horne,XXXXXXXXX,XXXXXXXXX,Consumer
134436,15372,Quon,Drake,XXXXXXXXX,XXXXXXXXX,Consumer
134437,15390,Idola,Conrad,XXXXXXXXX,XXXXXXXXX,Consumer
134438,15371,Ariel,Moreno,XXXXXXXXX,XXXXXXXXX,Consumer
134441,15639,Ariana,Vazquez,XXXXXXXXX,XXXXXXXXX,Consumer
134444,15674,Blossom,Ferguson,XXXXXXXXX,XXXXXXXXX,Consumer
134446,15544,Quincy,Fischer,XXXXXXXXX,XXXXXXXXX,Consumer
134447,15399,Anjolie,Booker,XXXXXXXXX,XXXXXXXXX,Consumer
134448,15361,Pamela,Perez,XXXXXXXXX,XXXXXXXXX,Consumer
134534,17589,Sydnee,Hurley,XXXXXXXXX,XXXXXXXXX,Consumer
134535,17550,nomlanga,rosales,XXXXXXXXX,XXXXXXXXX,Consumer
134536,20368,tana,sweet,XXXXXXXXX,XXXXXXXXX,Consumer
134537,15177,Fiona,Humphrey,XXXXXXXXX,XXXXXXXXX,Consumer
134538,18575,irma,best,XXXXXXXXX,XXXXXXXXX,Consumer
134539,18538,ainsley,stone,XXXXXXXXX,XXXXXXXXX,Consumer
134540,18574,Alfreda,Christensen,XXXXXXXXX,XXXXXXXXX,Consumer
134541,17151,sybill,madden,XXXXXXXXX,XXXXXXXXX,Consumer
134542,16292,Blythe,Shaffer,XXXXXXXXX,XXXXXXXXX,Consumer
134543,17851,caryn,mccarty,XXXXXXXXX,XXXXXXXXX,Consumer
134544,17833,Geraldine,Chase,XXXXXXXXX,XXXXXXXXX,Consumer
134545,18961,Desirae,Pacheco,XXXXXXXXX,XXXXXXXXX,Consumer
134546,18979,Lillith,Cook,XXXXXXXXX,XXXXXXXXX,Consumer
134547,16254,Stacey,Huff,XXXXXXXXX,XXXXXXXXX,Consumer
134548,15280,Candice,Dunn,XXXXXXXXX,XXXXXXXXX,Consumer
134549,17795,Raya,George,XXXXXXXXX,XXXXXXXXX,Consumer
134550,16199,Zorita,Fisher,XXXXXXXXX,XXXXXXXXX,Consumer
134551,20362,beatrice,cantu,XXXXXXXXX,XXXXXXXXX,Consumer
134552,16234,Gretchen,Shepherd,XXXXXXXXX,XXXXXXXXX,Consumer
134553,17793,Chantale,Cannon,XXXXXXXXX,XXXXXXXXX,Consumer
134554,15241,sybil,blankenship,XXXXXXXXX,XXXXXXXXX,Consumer
134555,17056,Summer,Workman,XXXXXXXXX,XXXXXXXXX,Consumer
134556,20126,Myra,Oneil,XXXXXXXXX,XXXXXXXXX,Consumer
134557,16269,Kitra,Bruce,XXXXXXXXX,XXXXXXXXX,Consumer
134558,17128,Michelle,Macias,XXXXXXXXX,XXXXXXXXX,Consumer
134559,17809,Deanna,Bates,XXXXXXXXX,XXXXXXXXX,Consumer
134560,17879,Barbara,Pruitt,XXXXXXXXX,XXXXXXXXX,Consumer
134561,17124,wynter,mathews,XXXXXXXXX,XXXXXXXXX,Consumer
134562,18935,Regina,Nixon,XXXXXXXXX,XXXXXXXXX,Consumer
134563,18989,Kevyn,Melendez,XXXXXXXXX,XXXXXXXXX,Consumer
134564,20230,Bo,Contreras,XXXXXXXXX,XXXXXXXXX,Consumer
134565,20265,Martha,Burt,XXXXXXXXX,XXXXXXXXX,Consumer
134566,16264,Mona,Tyler,XXXXXXXXX,XXXXXXXXX,Consumer
134567,18898,simone,vang,XXXXXXXXX,XXXXXXXXX,Consumer
134568,20211,minerva,webster,XXXXXXXXX,XXXXXXXXX,Consumer
134569,20084,Caryn,Key,XXXXXXXXX,XXXXXXXXX,Consumer
134570,17841,Karina,James,XXXXXXXXX,XXXXXXXXX,Consumer
134571,17230,bo,galloway,XXXXXXXXX,XXXXXXXXX,Consumer
134572,15288,lesley,ochoa,XXXXXXXXX,XXXXXXXXX,Consumer
134573,17067,Simone,Carpenter,XXXXXXXXX,XXXXXXXXX,Consumer
134574,20227,Brynne,Clements,XXXXXXXXX,XXXXXXXXX,Consumer
134575,17210,Rosalyn,Morales,XXXXXXXXX,XXXXXXXXX,Consumer
134576,17192,Aspen,Moody,XXXXXXXXX,XXXXXXXXX,Consumer
134577,18967,Regan,Pickett,XXXXXXXXX,XXXXXXXXX,Consumer
134578,15161,Kimberly,Roy,XXXXXXXXX,XXXXXXXXX,Consumer
134579,18142,lareina,colon,XXXXXXXXX,XXXXXXXXX,consumer
134580,16502,ainsley,cherry,XXXXXXXXX,XXXXXXXXX,Consumer
